layer,unit,val correlation,weight0,concept0,weight1,concept1,weight2,concept2,weight3,concept3,bias,sim correlation
layer4,669,0.2848633754339789,1.6123586,steam locomotive,1.2136066,armor plate,1.069748,echinoderm,1.0406494,coelenterate,0.4169038832187652,0.30615776777267456
layer4,670,0.2036826345751772,2.2682161,revolver,1.9875016,vespa,0.7556004,beetle,0.4235559,motor vehicle,0.4201575517654419,0.3075012266635895
layer4,671,0.2599209212529291,1.611665,mashed potatoes,1.2824161,missile,1.2153085,Angora rabbit,0.82394034,dessert,0.3854162991046905,0.2403651624917984
layer4,672,0.3284480893931109,0.7905679,turtle,0.3923855,furniture,0.2939762,structure,0.10865346,artifact,0.3195007443428039,0.19158338010311127
layer4,673,0.1959069647560374,1.8357074,rapeseed,1.79962,macaw,1.472531,sleeping bag,0.24194977,clothing,0.4305048584938049,0.19842976331710815
layer4,674,0.2668779369964917,2.736401,pretzel,1.4587197,bagel,1.0705351,digital clock,0.9207227,clock,0.5146664381027222,0.2630763351917267
layer4,675,0.2168723999080386,2.0013537,paper towel,1.9980576,banjo,1.8329496,spoonbill,1.6988248,potter's wheel,0.4220324754714966,0.299241840839386
layer4,676,0.3109140512218398,1.505501,Airedale Terrier,1.1198153,bread,0.6929628,dish,0.25354895,invertebrate,0.402781069278717,0.28483977913856506
layer4,677,0.3378953834643192,3.216603,window screen,1.3911002,jackfruit,1.318014,nematode,0.3987594,fish,0.43557208776474,0.28686660528182983
layer4,678,0.3138997364605698,2.1704178,gyromitra,1.5657295,fur coat,1.2427235,parrot,0.5430755,feline,0.3904826045036316,0.29748526215553284
layer4,679,0.2248115524326168,2.4266908,abacus,1.3820685,spiral or coil,0.7405924,squash,0.62497675,fastener,0.4931702613830566,0.28205734491348267
layer4,680,0.2436836553778351,1.7020173,jigsaw puzzle,1.4089023,triceratops,1.1944386,cliff dwelling,0.31167448,tool,0.3557384312152862,0.2847431004047394
layer4,681,0.3369967999233045,2.3461185,sink,2.028818,bathtub,1.8054945,hot tub,1.7964839,nematode,0.4098286628723144,0.3765714466571808
layer4,682,0.3532901023267254,1.4309694,bottle,1.3442131,Siamese cat,0.74165237,cat,0.68127865,toiletry,0.433832585811615,0.29362961649894714
layer4,683,0.4129058349691502,2.3018823,Otterhound,2.1599572,Briard,1.3156992,terrier,0.15730752,instrumentality,0.4224301278591156,0.4054580330848694
layer4,684,0.1870442412231555,1.5740279,gas mask or respirator,1.4811816,rotary dial telephone,1.4053291,corn cob,1.36462,clownfish,0.402008593082428,0.286443293094635
layer4,685,0.4102119842695638,1.4322759,leporid,1.307952,rodent,0.7326001,terrier,0.5080359,ungulate,0.38136887550354,0.3448520302772522
layer4,686,0.3779213772342661,2.7162166,entertainment center,2.703367,home theater,0.8529119,toy dog,0.5989445,furniture,0.4516818225383758,0.4207068383693695
layer4,687,0.3733996501821234,1.9133275,gondola,1.617131,sailing vessel,1.2114987,boat,0.81431526,craft,0.7043483853340149,0.3652258813381195
layer4,688,0.3776558331791631,2.141438,freight car,1.9629108,African wild dog,1.4236029,locomotive,1.1503948,musteline mammal,0.3888269662857055,0.3798544108867645
layer4,689,0.3377406828747455,1.6618783,seat belt,1.449996,disc brake,0.16771832,artifact,0.05283233,instrumentality,0.294639527797699,0.17158527672290802
layer4,690,0.3214167639389537,3.1474469,monitor,2.926685,peafowl,2.6804879,television,2.143482,digital computer,0.5492131114006042,0.4247739613056183
layer4,691,0.3207274028979296,1.4172817,fur coat,1.2296169,frilled-necked lizard,0.53488964,mollusk,0.4021385,overgarment,0.2922366261482239,0.27136343717575073
layer4,692,0.3217206139979104,2.281921,crossword,2.2278059,handkerchief,2.1758862,lab coat,0.14663382,artifact,0.3771228492259979,0.31125086545944214
layer4,693,0.4303032681327428,2.5464275,ping-pong ball,2.0936677,racket,0.51269734,wheeled vehicle,0.41889808,motor vehicle,0.3971998691558838,0.24141626060009003
layer4,694,0.314053319556439,2.4733562,rotisserie,2.0099854,toaster,1.8826748,loaf of bread,1.731407,pot pie,0.4837056398391723,0.35784944891929626
layer4,695,0.3240707376913626,2.2179897,one-piece bathing suit,1.8596256,gymnastic apparatus,1.3893648,hosiery,0.609694,sports equipment,0.4905855655670166,0.31431326270103455
layer4,696,0.2179649144208132,1.2207243,butcher shop,0.7218018,baby bed,0.6748237,crab,0.31281146,snake,0.4318055808544159,0.2066744565963745
layer4,697,0.2990245196056795,2.0225961,carbonara,1.4784379,slot machine,1.2748742,viverrine,1.2016886,musteline mammal,0.4921501874923706,0.3152523636817932
layer4,698,0.2380364254188842,0.9738045,manhole cover,0.76875055,snail,0.57306546,ray,0.32386893,mollusk,0.2951164245605469,0.2640429437160492
layer4,699,0.3468399189715074,2.8385663,espresso machine,2.353249,coffeemaker,2.0998476,shaker,2.083077,Afghan Hound,0.4646988809108734,0.39246639609336853
layer4,700,0.5333310799215372,0.14227529,domestic animal,0.084762916,carnivore,0.066192105,canine,-0.024267046,dog,0.2102174907922744,0.3893521726131439
layer4,701,0.3258994058343658,1.2390883,spindle,0.42643362,invertebrate,0.264815,diapsid,0.12716801,reptile,0.444504052400589,0.26497650146484375
layer4,702,0.3375022905990918,1.4941268,sandbar,0.9500114,shorebird,0.6221112,aquatic bird,0.51780295,craft,0.5388376116752625,0.2976300120353699
layer4,703,0.2488073873738385,1.9598625,neck brace,1.545744,vespa,1.5096861,moped,1.2158633,shoe,0.4747058153152466,0.27119845151901245
layer4,704,0.1841325338983175,0.48380566,modem,0.46463364,accordion,0.43074808,radiator,0.24613303,arachnid,0.2908512651920318,0.2197052240371704
layer4,705,0.3537033556649845,0.9994441,foodstuff,0.6810056,decapod crustacean,0.56908125,crustacean,0.3972315,bird,0.4336098730564117,0.32764574885368347
layer4,706,0.3668331428215541,2.507161,projector,2.1736145,Pomeranian,1.3313178,toy dog,1.1056896,car,0.4966536462306976,0.30407240986824036
layer4,707,0.216968882077,0.10145021,colubrid snake,0.0618899,musical instrument,0.0579325,domestic animal,0.045492064,clothing,0.2018245011568069,0.12623438239097595
layer4,708,0.4350902852371034,2.314905,Old English Sheepdog,2.0701625,springer spaniel,1.0499382,toy dog,0.28651842,domestic animal,0.4141607582569122,0.3870260715484619
layer4,709,0.2709865724870777,1.2266754,stupa,1.1339458,parachute,0.55875117,hosiery,0.15322946,artifact,0.3193327784538269,0.2175004482269287
layer4,710,0.319734326684671,2.3923483,military hat (bearskin or shako),1.3833534,armor plate,1.3283677,brass,0.5505095,wind instrument,0.4598285555839538,0.3269418776035309
layer4,711,0.3898728515430666,2.2806132,paddle,1.5215054,boat,0.4642426,invertebrate,0.39363164,arthropod,0.5687837600708008,0.3680262267589569
layer4,712,0.4406005069139821,3.310617,car mirror,1.0346116,motor vehicle,0.6950857,wheeled vehicle,0.41568217,structure,0.6007804274559021,0.24299129843711853
layer4,713,0.2365304122510656,1.6670766,potter's wheel,1.2469646,rain barrel,0.110310644,instrumentality,0.1068646,container,0.3164209723472595,0.19129544496536255
layer4,714,0.2946362135291335,2.1535897,food fish,1.533379,ganoid,1.3116769,bicycle,0.6709594,snake,0.4321137070655823,0.20394521951675415
layer4,715,0.3809034941317478,0.7957849,musteline mammal,0.72292435,rodent,0.5328755,food,0.49775797,dish,0.4296510517597198,0.26600217819213867
layer4,716,0.2243225242512034,1.416258,handkerchief,0.5727362,screen,0.4683114,squash,0.45956,piece of cloth,0.3739288449287414,0.16489507257938385
layer4,717,0.4578092728219549,2.1298184,bowed stringed instrument,1.6937162,firearm,0.8332721,stringed instrument,0.4994308,bird,0.3638964295387268,0.4213676154613495
layer4,718,0.2902832025383468,1.2731285,planetarium,1.2508231,lampshade,0.72781897,tableware,0.6568795,utensil,0.3178218901157379,0.3107835650444031
layer4,719,0.3316422219398341,2.4201446,pan flute,2.136733,drumstick,1.7639189,abacus,0.76780784,percussion instrument,0.431486427783966,0.3016076683998108
layer4,720,0.3139844951478843,1.9931664,entertainment center,1.9612876,home theater,0.6833635,electronic equipment,0.6723787,furniture,0.4341637194156647,0.352074533700943
layer4,721,0.2235593730688388,1.7460657,block plane,1.3621075,potter's wheel,0.59777635,aquatic mammal,0.14794996,container,0.3996537923812866,0.2026762217283249
layer4,722,0.2507443505402725,2.2460735,sea urchin,2.1561632,feather boa,1.4721634,pineapple,1.3306344,cardoon,0.4459359049797058,0.3709062933921814
layer4,723,0.3968536811278844,4.4536576,dishcloth,2.518335,mitten,2.0722554,scarf,2.0579832,poncho,0.4947163164615631,0.41491225361824036
layer4,724,0.4105002437595743,3.1343548,echidna,2.7230427,paintbrush,1.455458,spiny-finned fish,0.47284096,bird,0.4224773943424225,0.3403662145137787
layer4,725,0.4835436630072912,0.8992541,game equipment,0.73439133,ball,0.6210528,feline,0.45545617,domestic animal,0.45035520195961,0.394313246011734
layer4,726,0.3919046215532305,2.0068898,food fish,0.9189448,bottle,0.8533583,nutriment,0.49097353,substance,0.4801001250743866,0.325962632894516
layer4,727,0.3311814473620477,1.5988585,mortar and pestle,0.35447404,substance,0.25852385,implement,0.15294154,instrumentality,0.4001424908638,0.16722579300403595
layer4,728,0.3060530115090598,1.0692718,military uniform,0.9578633,orthopterous insect,0.6991316,firearm,0.47715932,cat,0.2644970118999481,0.22342082858085632
layer4,729,0.303775202390473,0.22873321,ball,0.17796268,sports equipment,0.122464314,clothing,0.077637956,artifact,0.2808750867843628,0.1958617866039276
layer4,730,0.271940332694087,2.078823,pillow,2.0576022,Christmas stocking,2.0267406,floor cover,1.1401391,fabric,0.5093661546707153,0.34337231516838074
layer4,731,0.3208433747408307,2.073651,balaclava ski mask,1.0175416,robe,0.8381451,toy dog,0.7497061,new world monkey,0.4062516987323761,0.2747831642627716
layer4,732,0.3601168668554215,1.2360238,spitz,0.7071348,old world monkey,0.60611355,primate,0.12238859,vertebrate,0.3857779502868652,0.29464781284332275
layer4,733,0.2694329668622838,1.7690468,tram,1.0558646,public transport,0.46960506,electronic equipment,0.31185865,bird,0.4100526571273803,0.21119573712348938
layer4,734,0.2578112362824826,1.989716,Kuvasz,1.9382911,Clumber Spaniel,1.892236,Great Pyrenees dog,1.8439283,spoonbill,0.410141259431839,0.3064323961734772
layer4,735,0.2734137280623592,1.4227309,shoe,0.9385482,wild dog,0.6859165,fox,0.08257644,instrumentality,0.4406813681125641,0.27932557463645935
layer4,736,0.4619664047528565,1.6192738,decapod crustacean,1.4150509,sennenhunde,1.1857783,crab,0.42492324,crustacean,0.460848718881607,0.46146994829177856
layer4,737,0.3419091718450253,1.7470237,butternut squash,1.4657775,footwear,1.1931922,sock,0.60906935,bottle,0.4575017690658569,0.2889496386051178
layer4,738,0.2345698586448475,1.9427346,football helmet,1.38479,rugby ball,0.8319396,power tool,0.07690951,artifact,0.3034115135669708,0.24721358716487885
layer4,739,0.3775511544086705,2.0345786,hippopotamus,1.821068,potter's wheel,1.6490717,food fish,0.7483671,fish,0.3972453474998474,0.3201097249984741
layer4,740,0.2579158052439657,1.7568244,flatworm,1.5904156,gyromitra,1.1237642,pinwheel,0.3522456,produce,0.3917800784111023,0.2210468202829361
layer4,741,0.3740659923302366,1.6470613,harp,0.90709573,skirt,0.37920108,clothing,0.1806695,artifact,0.3613152503967285,0.2181587815284729
layer4,742,0.2985231347658328,0.80691445,swine,0.54953223,truck,0.22303437,container,0.15790269,mammal,0.3982247114181518,0.2273375391960144
layer4,743,0.3089716172057205,0.5606298,retriever,0.26889983,dog,0.15887561,device,0.15026112,instrumentality,0.3279614150524139,0.23100459575653076
layer4,744,0.2891836055198466,2.1702297,Dalmatian,2.169181,boa,1.1793903,amphibian,0.610927,craft,0.4700253009796142,0.3105604350566864
layer4,745,0.3561990970316867,3.4579785,harp,1.6119915,tent,1.4903343,yellow lady's slipper,1.4770995,sailing vessel,0.4303478300571441,0.35460638999938965
layer4,746,0.2498387681573599,1.3969212,sunglasses,1.3083711,frog,1.1775283,optical instrument,0.99984974,sennenhunde,0.4249499440193176,0.26874080300331116
layer4,747,0.3196909179441311,2.4328287,triceratops,0.9494282,cowboy boot,0.67231244,footwear,0.28208303,hound,0.3000279664993286,0.3820948898792267
layer4,748,0.1916931476259937,0.595727,floor cover,0.2955655,cat,0.12937719,domestic animal,0.08064797,artifact,0.3121707141399383,0.1473817527294159
layer4,749,0.3706036578447312,1.7224712,photocopier,0.8839845,poodle,0.8479376,toy dog,0.1649067,artifact,0.2970196306705475,0.24961526691913605
layer4,750,0.330398947210349,2.5513265,breastplate,2.3391929,cuirass,0.66380364,primate,0.121750556,artifact,0.3305433690547943,0.31032881140708923
layer4,751,0.3974626248294939,1.520121,whale,1.0487332,aquatic mammal,0.9862654,seabird,0.68078995,aquatic bird,0.4324447214603424,0.43783411383628845
layer4,752,0.201162148453142,1.6926582,yellow lady's slipper,1.5964793,boa constrictor,0.83180976,boa,0.45199987,measuring instrument,0.4842755794525146,0.21008718013763428
layer4,753,0.3999325169798556,2.4432366,library,1.6621299,electronic device,1.1786764,furniture,0.29233873,artifact,0.4339242875576019,0.36641961336135864
layer4,754,0.3291175130264688,1.7005274,sheath,1.2410117,firearm,0.9356957,cutter,0.4024099,implement,0.4738541543483734,0.2898535132408142
layer4,755,0.3325663632559059,1.8669018,hair wig,1.2393299,poodle,0.89298373,spaniel,0.3902105,terrier,0.3412959575653076,0.34959617257118225
layer4,756,0.3519539098637892,3.3710012,shopping cart,1.8424755,mousetrap,1.1770904,basket,0.6900642,oscine,0.3814904689788818,0.3306024372577667
layer4,757,0.354958408002433,2.437013,odometer,1.7635454,scoreboard,1.7288519,remote control,0.9797871,electronic equipment,0.4072028398513794,0.3789427578449249
layer4,758,0.1957864284573902,0.77236134,amphibian,0.5846684,game equipment,0.57748103,arthropod,0.29538795,insect,0.9374284744262696,0.21590672433376312
layer4,759,0.2869414892861055,1.6628238,hair wig,1.5849386,Afghan Hound,0.99070734,poodle,0.5591719,spaniel,0.3725991547107696,0.2631763219833374
layer4,760,0.3143348297646338,2.0609078,plectrum,1.5849029,kimono,1.1238742,decapod crustacean,0.51737046,substance,0.4582665860652923,0.23158001899719238
layer4,761,0.3913979116956052,3.3202713,zebra,2.3256352,chambered nautilus,1.0886416,big cat,0.6372771,feline,0.4950788915157318,0.3569512665271759
layer4,762,0.2963505019733736,1.7148889,revolver,1.2103785,shoe,0.2632315,dog,0.11224793,canine,0.476593554019928,0.24842874705791473
layer4,763,0.34967158783009,1.9832951,camera,1.5564648,gas mask or respirator,0.69108534,truck,0.35548452,self-propelled vehicle,0.395388513803482,0.33983349800109863
layer4,764,0.3701931030393354,2.8655,trifle,2.3692596,chocolate syrup,1.9871438,sennenhunde,1.4261674,salamander,0.5367903709411621,0.36492112278938293
layer4,765,0.3239096949706913,2.603938,magpie,2.4917388,hockey puck,1.9689904,Schipperke,1.8919466,whale,0.4939155578613281,0.318584680557251
layer4,766,0.3064207416928975,1.9760562,three-toed sloth,1.755907,cruciferous vegetable,0.6450163,primate,0.36138788,produce,0.5057124495506287,0.2678316831588745
layer4,767,0.2658398709773498,2.7307842,Kerry Blue Terrier,2.5637906,flatworm,2.3244798,coral reef,1.9225856,poodle,0.5376845002174377,0.48826080560684204
layer4,768,0.3008069093881799,3.426197,basket,1.7036202,shopping cart,1.6617765,baby bed,0.4120387,hamper,0.5482444763183594,0.37420350313186646
layer4,769,0.3740513596699801,2.5765326,Dalmatian,1.71394,lemur,1.4303435,big cat,0.43634176,feline,0.3861250281333923,0.3904927968978882
layer4,770,0.314823930819143,2.5638185,freight car,1.6021484,axolotl,1.3444571,fox,0.16349584,vertebrate,0.474580317735672,0.25894618034362793
layer4,771,0.3538574713785832,2.1765542,pinwheel,0.98052144,ray,0.97967684,butterfly,0.5717896,fish,0.4037821292877197,0.3469216525554657
layer4,772,0.3278120803602084,2.2865252,parachute,1.5954766,communication,1.5219706,aircraft,0.4690057,bird,0.5190393328666687,0.2830824553966522
layer4,773,0.1797763358488213,1.2591112,gas pump,0.9784984,revolver,0.43729135,firearm,0.10124489,device,0.474477082490921,0.24231544137001038
layer4,774,0.2124803457395787,2.8526478,jackfruit,2.757338,leopard,2.6416402,honeycomb,2.3561304,planetarium,0.5408161282539368,0.3084525465965271
layer4,775,0.2952732913386807,2.0045,fly,1.6331995,odonate,1.4388605,crocodilian reptile,1.3486353,locomotive,0.4073798358440399,0.3559803068637848
layer4,776,0.2440504628612714,1.94441,shopping cart,1.9008942,flamingo,1.6029721,proboscis monkey,0.7882559,stringed instrument,0.4073998630046844,0.269166499376297
layer4,777,0.2533674003593616,0.57933503,hourglass,0.5181184,piggy bank,0.4478155,bell pepper,0.22095984,bottle,0.2374849468469619,0.21240869164466858
layer4,778,0.3081483550362574,1.0078927,bottle,0.6428048,domestic cat,0.3609997,produce,0.10821396,container,0.4109337329864502,0.322295218706131
layer4,779,0.3755959324519952,1.1830832,scabbard,0.2282044,artifact,0.18729836,covering,0.14880307,structure,0.3298571407794952,0.1862415373325348
layer4,780,0.244980699542001,1.0408928,go-kart,0.94664925,bowed stringed instrument,0.85775423,baby bed,0.33862126,primate,0.3481239080429077,0.2889159321784973
layer4,781,0.3137953440051382,1.5301871,bell or wind chime,1.271462,wallet,1.2134547,schooner,0.23654221,artifact,0.3856781125068664,0.17935028672218323
layer4,782,0.3221685459341671,2.2165892,hourglass,1.7115481,yellow lady's slipper,1.3645812,robe,0.49379364,arthropod,0.4464629292488098,0.27258697152137756
layer4,783,0.3469948170147564,1.8753984,tool kit,0.8345838,musical instrument,0.73553693,brass,0.58968735,implement,0.4852263927459717,0.3311331272125244
layer4,784,0.3640736640763657,2.1148372,graduation cap,1.9717263,abaya,1.9529761,academic gown,0.24115996,covering,0.3973302543163299,0.2799266278743744
