layer,unit,val correlation,weight0,concept0,weight1,concept1,weight2,concept2,weight3,concept3,weight4,concept4,bias,sim correlation
layer4,684,0.2549469450314846,1.5855676,gas mask or respirator,1.4899272,rotary dial telephone,1.4181136,corn cob,1.3779037,clownfish,0.23655942,hunting dog,0.3879562020301819,0.2938675582408905
layer4,685,0.4133059342093136,1.4390651,leporid,1.3087765,rodent,0.9539638,wirehair,0.65799886,terrier,0.5084077,ungulate,0.3803283274173736,0.3436656594276428
layer4,686,0.4049081766943708,2.7089279,entertainment center,2.695059,home theater,1.9060678,music speaker,0.8497787,toy dog,0.5984331,furniture,0.4456143677234649,0.42481622099876404
layer4,687,0.3808152471137366,1.9061133,gondola,1.8933116,dock,1.6175008,sailing vessel,1.2150481,boat,0.81554806,craft,0.701004683971405,0.35915249586105347
layer4,688,0.3885692052852925,2.1362963,freight car,1.955487,African wild dog,1.5732222,container ship,1.429475,locomotive,1.1504742,musteline mammal,0.3894375264644623,0.3937189280986786
layer4,689,0.3661787179847804,1.657752,seat belt,1.4471524,disc brake,0.67811286,relation,0.17947024,artifact,0.05640116,instrumentality,0.2897804379463196,0.17358094453811646
layer4,690,0.3697832449380904,3.1575751,monitor,2.9588392,peafowl,2.6828346,television,2.5315301,electronic device,2.1576254,digital computer,0.5485478639602661,0.41571247577667236
layer4,691,0.3249239770046915,1.4137112,fur coat,1.2442476,frilled-necked lizard,0.53928185,mollusk,0.4063912,overgarment,0.21367459,primate,0.2893309593200683,0.28015953302383423
layer4,692,0.3444973987600788,2.286601,crossword,2.2159588,handkerchief,2.1639552,lab coat,0.9510629,sailing vessel,0.13987051,artifact,0.3756141364574432,0.3295692503452301
layer4,693,0.4412985447498901,2.5496714,ping-pong ball,2.0953186,racket,1.4753166,rickshaw,0.48225245,motor vehicle,0.4503586,wheeled vehicle,0.3978010416030884,0.30373769998550415
layer4,694,0.3301874675410409,2.4686399,rotisserie,2.02207,toaster,1.681941,loaf of bread,1.375602,pot pie,0.3380978,nutriment,0.4797671139240265,0.35620182752609253
layer4,695,0.3428949461140835,1.95829,one-piece bathing suit,1.8644377,gymnastic apparatus,1.1417544,hosiery,0.6160818,sports equipment,0.26868996,clothing,0.4816687107086181,0.32222065329551697
layer4,696,0.2523312382590696,1.2113445,butcher shop,1.1786911,Clumber Spaniel,0.72560704,baby bed,0.67323667,crab,0.30949268,snake,0.4292692542076111,0.23600269854068756
layer4,697,0.321683540394738,1.6321406,carbonara,1.4980544,slot machine,1.2796272,viverrine,1.2099437,musteline mammal,0.40175134,substance,0.4760608673095703,0.31227385997772217
layer4,698,0.2430267412213295,0.97493356,manhole cover,0.7758617,potter's wheel,0.7645737,snail,0.57203424,ray,0.32456523,mollusk,0.2947109639644623,0.2746783196926117
layer4,699,0.3656797665637046,2.8388133,espresso machine,2.3481078,coffeemaker,2.1168318,shaker,2.0792959,Afghan Hound,0.662592,old world monkey,0.4571339786052704,0.40229347348213196
layer4,700,0.5414699504918385,0.190658,domestic animal,0.124246016,car,0.08956666,canine,0.07692641,carnivore,-0.07554844,dog,0.204452559351921,0.32383283972740173
layer4,701,0.3256755134524832,1.2456081,spindle,0.4442756,invertebrate,0.25867888,diapsid,0.12515295,reptile,-0.02122342,arthropod,0.4411875903606415,0.2628829777240753
layer4,702,0.3398902888596803,1.4953543,sandbar,0.9538864,shorebird,0.5198048,aquatic bird,0.51751775,craft,0.103647925,bird,0.5343669056892395,0.2955440282821655
layer4,703,0.2832871675588116,1.9524646,neck brace,1.5504441,vespa,1.5240135,moped,1.4809982,disc brake,1.2185473,shoe,0.4744020402431488,0.2911439538002014
layer4,704,0.1833213513529442,0.48439232,modem,0.46849298,accordion,0.43272966,radiator,0.3945765,limousine,0.24496587,arachnid,0.2916407287120819,0.22052954137325287
layer4,705,0.3544654585053288,1.5259058,potter's wheel,1.001038,foodstuff,0.6838955,decapod crustacean,0.57092875,crustacean,0.39358616,bird,0.4335284233093261,0.3224009871482849
layer4,706,0.3865972406665141,2.4884787,projector,2.1722014,Pomeranian,1.339067,toy dog,1.2193751,poodle,1.1063632,car,0.4943859875202179,0.2997405230998993
layer4,707,0.2444512090303071,0.09909171,colubrid snake,0.09447872,ball,0.06349005,musical instrument,0.057709776,domestic animal,0.04360989,clothing,0.1995269656181335,0.1636015772819519
layer4,708,0.4437006585943723,2.3712792,Old English Sheepdog,2.091661,springer spaniel,1.0826406,toy dog,0.84860665,sennenhunde,0.25156638,domestic animal,0.4154511988162994,0.39652830362319946
layer4,709,0.2790173376178259,1.2285415,stupa,1.1342596,parachute,0.9299743,solar thermal collector,0.5623798,hosiery,0.15020624,artifact,0.3194362819194793,0.22008423507213593
layer4,710,0.3433292816323571,2.4138935,military hat (bearskin or shako),1.8577307,vestment,1.3973927,armor plate,1.3333107,brass,0.5626333,wind instrument,0.459393173456192,0.3510483205318451
layer4,711,0.423636704372664,2.3511703,paddle,1.6063724,boat,0.38869342,arthropod,0.33199093,invertebrate,0.21735078,organism,0.4910955131053924,0.3577836751937866
layer4,712,0.4423326342986683,3.2925918,car mirror,0.85504174,motor vehicle,0.6497983,wheeled vehicle,0.49492362,car,0.4111594,structure,0.6017426252365112,0.26072022318840027
layer4,713,0.2626010607596661,1.6800128,potter's wheel,1.2509273,rain barrel,0.33640987,electronic equipment,0.12384183,container,0.09098997,instrumentality,0.3145513236522674,0.2044009268283844
layer4,714,0.3212953700031048,2.1597164,food fish,1.5374284,ganoid,1.3177067,bicycle,0.680604,snake,0.5191492,tool,0.4221117198467254,0.2074461579322815
layer4,715,0.4046255446276847,0.8027437,musteline mammal,0.7339434,rodent,0.5372665,monkey,0.537199,food,0.4987617,dish,0.4205733835697174,0.28289204835891724
layer4,716,0.2550802641658357,1.4144863,handkerchief,0.57400906,screen,0.4613876,squash,0.46019673,piece of cloth,0.36015493,box,0.3686724305152893,0.17710568010807037
layer4,717,0.4614821306882878,2.1408873,bowed stringed instrument,1.5611473,revolver,1.1708006,firearm,0.82888645,stringed instrument,0.49838537,bird,0.3645495772361755,0.434337317943573
layer4,718,0.3000792178390693,1.2851162,planetarium,1.2571607,lampshade,0.7292502,tableware,0.6750929,pan,0.46975103,utensil,0.3187225461006164,0.34613853693008423
layer4,719,0.330564578471382,2.4069853,pan flute,2.1363828,drumstick,1.7638372,abacus,1.7150953,broom,0.76533836,percussion instrument,0.429723709821701,0.3246775269508362
layer4,720,0.3217054354069861,1.9761703,entertainment center,1.969149,home theater,1.3601336,communication system,0.6838084,electronic equipment,0.6703298,furniture,0.4296515583992004,0.3510241210460663
layer4,721,0.2367288064481869,1.7503128,block plane,1.3534422,potter's wheel,0.8771768,forklift,0.60092604,aquatic mammal,0.1420576,container,0.3998772203922272,0.21865542232990265
layer4,722,0.2625468746204559,2.261467,sea urchin,2.1529887,feather boa,1.476949,pineapple,1.3381691,cardoon,0.354689,feline,0.4446941912174225,0.3751453161239624
layer4,723,0.4055928524416109,4.4555755,dishcloth,2.5069962,mitten,2.083234,scarf,2.0498047,poncho,1.928474,wool,0.4956275522708893,0.435073584318161
layer4,724,0.4212606387870719,3.107997,echidna,2.7271447,paintbrush,2.3836327,porcupine,1.461297,spiny-finned fish,0.47120515,bird,0.4224268198013305,0.36448201537132263
layer4,725,0.5156397195410767,1.8945987,racket,0.89559764,game equipment,0.73150617,ball,0.61827254,feline,0.45441234,domestic animal,0.4471127986907959,0.3995767831802368
layer4,726,0.4010370033587564,2.0029936,food fish,0.9142931,bottle,0.5499923,dish,0.49386156,nutriment,0.49207255,substance,0.4814781844615936,0.3175702691078186
layer4,727,0.3438160774228288,1.6236942,mortar and pestle,0.6203932,fastener,0.35332823,substance,0.27388808,implement,0.13522324,instrumentality,0.4035555422306061,0.17700819671154022
layer4,728,0.3269179379110902,1.0705309,military uniform,0.9599787,orthopterous insect,0.70359194,firearm,0.6527659,homopterous insect,0.47888625,cat,0.2635577321052551,0.18840713798999786
layer4,729,0.3118306857964682,0.23306207,ball,0.18418787,sports equipment,0.12921165,musical instrument,0.12720351,clothing,0.067271985,artifact,0.2812215089797973,0.21961107850074768
layer4,730,0.2850211338821746,2.0549302,pillow,2.049883,Christmas stocking,2.0177827,floor cover,1.6022004,handkerchief,0.8946315,fabric,0.5026107430458069,0.3685494363307953
layer4,731,0.3279798572291939,2.063912,balaclava ski mask,1.3143321,Tibetan Mastiff,1.0166051,robe,0.84674186,toy dog,0.7537647,new world monkey,0.405690997838974,0.291729211807251
layer4,732,0.3745737830362561,1.6404953,polar bear,1.2470963,spitz,0.7047594,old world monkey,0.6112956,primate,0.12132851,vertebrate,0.3870835900306701,0.33948272466659546
layer4,733,0.278905417021479,1.7718369,tram,1.6881394,crash helmet,1.054313,public transport,0.47136426,electronic equipment,0.31338003,bird,0.4090178906917572,0.23823300004005432
layer4,734,0.3145830383384017,1.9953295,sulphur-crested cockatoo,1.9875175,Kuvasz,1.9407383,Clumber Spaniel,1.9016231,Great Pyrenees dog,1.8560617,spoonbill,0.4047005176544189,0.35837191343307495
layer4,735,0.303269382495464,1.0575451,shoe,0.94899946,wild dog,0.6970411,fox,0.38136086,footwear,0.083833754,instrumentality,0.4366122186183929,0.28322407603263855
layer4,736,0.4970750153914819,1.612951,decapod crustacean,1.4182792,sennenhunde,1.189961,crab,0.948356,arachnid,0.4483125,crustacean,0.4518541395664215,0.4697536528110504
layer4,737,0.3527017718098639,1.7579757,butternut squash,1.3221436,footwear,1.1970538,sock,0.6143028,bottle,0.14921202,covering,0.4412476420402527,0.2826525568962097
layer4,738,0.2845506143980644,1.9549699,football helmet,1.5973351,bulletproof vest,1.3812326,rugby ball,0.8353668,power tool,0.07599936,artifact,0.3056249618530273,0.30939480662345886
layer4,739,0.3840730199289273,2.0398593,hippopotamus,1.8418608,food fish,1.8136421,potter's wheel,1.2321725,ganoid,0.57219696,fish,0.397899329662323,0.29401248693466187
layer4,740,0.2792034387758075,1.7588242,flatworm,1.6064944,gyromitra,1.273026,hen of the woods mushroom,1.1367055,pinwheel,0.35644975,produce,0.3941316306591034,0.22594788670539856
layer4,741,0.3908547636020645,1.2974998,harp,0.90945727,skirt,0.3967182,clothing,0.35955563,musical instrument,0.16314584,artifact,0.3599353432655334,0.23308676481246948
layer4,742,0.3020678567777484,0.61319953,swine,0.543526,truck,0.22327699,container,0.18540168,ungulate,0.14488412,mammal,0.3963125944137573,0.2282344102859497
layer4,743,0.3242511084564283,0.8950393,weight,0.55766714,retriever,0.2694169,dog,0.16777228,device,0.142245,instrumentality,0.3280567526817322,0.24821333587169647
layer4,744,0.2918385869071515,2.1605625,Dalmatian,1.6513699,boa constrictor,1.3378978,boa,1.1857163,amphibian,0.6129589,craft,0.4696305096149444,0.32077711820602417
layer4,745,0.3759865718417531,3.4591866,harp,1.6640449,garbage truck,1.6256682,tent,1.4924034,yellow lady's slipper,1.4801248,sailing vessel,0.4287422299385071,0.38850998878479004
layer4,746,0.2622637667672192,1.3924432,sunglasses,1.309458,frog,1.1801434,optical instrument,1.0001398,sennenhunde,0.9709895,camera,0.4215452671051025,0.28650063276290894
layer4,747,0.3504013063744078,2.4373593,triceratops,0.9485105,cowboy boot,0.67401314,footwear,0.33761305,tool,0.28869233,hound,0.2938770055770874,0.3848932385444641
layer4,748,0.2063935184752265,0.6538394,wallet,0.60037345,floor cover,0.29516524,cat,0.13100183,domestic animal,0.07813306,artifact,0.3142502009868622,0.20641200244426727
layer4,749,0.3923932825097917,1.7142141,photocopier,0.89665604,poodle,0.85825336,toy dog,0.57351315,spaniel,0.17212349,artifact,0.2844811677932739,0.2778650224208832
layer4,750,0.3531960858125341,2.5522861,breastplate,2.360756,cuirass,0.6560827,primate,0.52802926,utensil,0.11341676,artifact,0.3304271697998047,0.32892459630966187
layer4,751,0.4191821694549915,1.8317596,yellow lady's slipper,1.5130447,whale,1.0467391,aquatic mammal,0.98966056,seabird,0.68273,aquatic bird,0.4317725002765655,0.4560815691947937
layer4,752,0.228702325004393,1.7028424,yellow lady's slipper,1.5961266,boa constrictor,1.4168011,banana,0.83332914,boa,0.4525697,measuring instrument,0.4832624197006225,0.21622419357299805
layer4,753,0.4004155091684424,2.4317164,library,1.6672629,electronic device,1.0107974,furniture,0.2929645,artifact,0.16388787,furnishing,0.4348167777061462,0.36824533343315125
layer4,754,0.3425418772245004,1.6984277,sheath,1.6259166,tool kit,1.2406522,firearm,0.9395404,cutter,0.40702596,implement,0.4752283990383148,0.31536534428596497
layer4,755,0.3369396447675498,1.8839446,hair wig,1.3466294,gong,1.2381309,poodle,0.896332,spaniel,0.39197734,terrier,0.3396112322807312,0.3786988854408264
layer4,756,0.3588595113885524,3.3814933,shopping cart,1.8274328,mousetrap,1.388589,abacus,1.1838688,basket,0.6964881,oscine,0.3796148300170898,0.3570016920566559
layer4,757,0.3964739136357278,2.448533,odometer,1.7597556,scoreboard,1.7459762,remote control,1.6305264,slot machine,0.97873425,electronic equipment,0.4066615104675293,0.39597177505493164
layer4,758,0.2047633091615904,2.0324292,metal nail,0.76668763,amphibian,0.58352774,arthropod,0.5798125,game equipment,0.29599187,insect,0.9356045126914978,0.22462600469589233
layer4,759,0.3061421574646022,1.6362762,hair wig,1.6202633,Afghan Hound,1.0301088,poodle,0.60101,spaniel,0.067239165,artifact,0.3397560119628906,0.2636311650276184
layer4,760,0.3448413763757755,2.0611649,plectrum,1.5900047,kimono,1.2255415,American lobster,0.9831536,decapod crustacean,0.51874334,substance,0.4570521712303161,0.2550438642501831
layer4,761,0.4122165959537818,3.3576734,zebra,2.3516436,chambered nautilus,1.0991672,big cat,0.6536911,feline,0.41457638,terrier,0.4839790463447571,0.3722510039806366
layer4,762,0.2969744605002214,1.7304096,revolver,1.2090453,shoe,0.33206862,dog,0.113172986,canine,-0.06947486,domestic animal,0.4788644015789032,0.25383102893829346
layer4,763,0.3694510288088439,1.9787912,camera,1.5506796,gas mask or respirator,0.7447978,beverage,0.6961152,truck,0.36112022,self-propelled vehicle,0.3959585428237915,0.36187857389450073
layer4,764,0.3897768172866421,2.8564098,trifle,2.366405,chocolate syrup,1.9866736,sennenhunde,1.8235989,red admiral butterfly,1.4268384,salamander,0.5343215465545654,0.3837655186653137
layer4,765,0.3267854643484706,2.6060078,magpie,2.488952,hockey puck,1.9840162,Schipperke,1.9001034,whale,1.8687196,siamang,0.4886334836483001,0.3455788493156433
layer4,766,0.3390213029757479,1.9770447,three-toed sloth,1.7612717,cruciferous vegetable,1.7032661,acorn,0.64562494,primate,0.3587081,produce,0.504216194152832,0.2834126055240631
layer4,767,0.3171813951275692,2.7325087,Kerry Blue Terrier,2.5853672,flatworm,2.3219726,coral reef,2.290681,Bedlington Terrier,1.9266113,poodle,0.5361843109130859,0.4756559133529663
layer4,768,0.3063878649748035,3.438949,basket,1.7051065,shopping cart,1.6670707,baby bed,1.629886,ruffed grouse,0.42922607,hamper,0.5432862639427185,0.38185620307922363
layer4,769,0.4185970230042826,2.5666494,Dalmatian,2.042425,zebra,1.7239571,lemur,1.432813,big cat,0.44290167,feline,0.383863240480423,0.42365196347236633
layer4,770,0.3341975190755599,2.5494237,freight car,1.615938,axolotl,1.3776331,fox,0.63850576,game bird,0.14926971,vertebrate,0.4728594124317169,0.29121044278144836
layer4,771,0.37441731808294,2.1843982,pinwheel,1.3382819,starfish,0.9823651,butterfly,0.9783704,ray,0.5708352,fish,0.4050615131855011,0.3651374876499176
layer4,772,0.3444921421922053,2.298797,parachute,1.6078708,communication,1.5423132,aircraft,0.48718905,bird,0.4809175,instrument,0.5082700252532959,0.27287429571151733
layer4,773,0.2107496636200849,1.2644916,gas pump,0.97442156,revolver,0.9638018,T-shirt,0.42731014,firearm,0.101853415,device,0.4732305109500885,0.2724890112876892
layer4,774,0.2450479796256835,2.8475044,jackfruit,2.7665427,leopard,2.6340854,honeycomb,2.3864691,chain mail,2.3472714,planetarium,0.535233736038208,0.3379698693752289
layer4,775,0.3252040187368932,2.0207698,fly,1.6318662,odonate,1.3574145,locomotive,1.0551896,crocodilian reptile,0.39304984,diapsid,0.3962199985980987,0.34822985529899597
layer4,776,0.3054996310766905,1.9684883,shopping cart,1.9165432,flamingo,1.6468753,proboscis monkey,0.81333447,stringed instrument,0.23177084,canine,0.3759211301803589,0.28838056325912476
layer4,777,0.2761159065377103,0.5795058,hourglass,0.4826759,piggy bank,0.45622757,bell pepper,0.17650758,bottle,0.054151025,container,0.2337115854024887,0.20669911801815033
layer4,778,0.3207641700451077,1.1402493,corn cob,1.0145942,bottle,0.6484186,domestic cat,0.37130862,produce,0.11218046,container,0.4116030931472778,0.2814159691333771
layer4,779,0.3882244369075606,1.1877702,scabbard,0.99943036,obelisk,0.22795273,artifact,0.18708238,covering,0.12918265,structure,0.330207496881485,0.21376124024391174
layer4,780,0.2856593341579643,1.0732882,block plane,1.0445471,go-kart,0.9509978,bowed stringed instrument,0.8621306,baby bed,0.33594152,primate,0.3486108481884002,0.3049077093601227
layer4,781,0.3149967552586594,1.5377542,bell or wind chime,1.2857254,wallet,1.2066754,schooner,0.9388456,floor cover,0.23313037,artifact,0.3878223299980163,0.19755221903324127
layer4,782,0.3578553543825733,2.213332,hourglass,1.726247,yellow lady's slipper,1.3717396,robe,1.2559061,antelope,0.4955629,arthropod,0.442950427532196,0.3238244950771332
layer4,783,0.3600559461850196,1.8665856,tool kit,1.682132,drumstick,0.8319087,musical instrument,0.7314626,brass,0.5443573,implement,0.4839528501033783,0.3492090404033661
layer4,784,0.418555211123296,2.1062555,graduation cap,1.9816911,abaya,1.9533522,academic gown,1.0632057,bag,0.24631517,covering,0.3937266767024994,0.3344658315181732
layer4,785,0.2507141996653781,1.3276938,crash helmet,1.3206658,St. Bernard,0.8280415,parrot,0.72615266,public transport,0.4169471,sporting dog,0.3497578799724579,0.3407258987426758
